id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
9038,25A,small_airport,Mcminn Airport,33.73979949951170,-85.82550048828130,680,NA,US,US-AL,Weaver,no,25A,,25A,,,
20696,KO54,small_airport,Lonnie Pool Field Weaverville Airport,40.74570083618160,-122.9219970703130,2350,NA,US,US-CA,Weaverville,no,KO54,,O54,,https://en.wikipedia.org/wiki/Weaverville_Airport,
11166,46MI,small_airport,Rotors & Wings Airport,42.546101,-84.1278,910,NA,US,US-MI,Webberville,no,46MI,,46MI,,,Cloud Nine Field
1952,CYWP,medium_airport,Webequie Airport,52.9593933975,-87.3748683929,685,NA,CA,CA-ON,Webequie,yes,CYWP,YWP,,,https://en.wikipedia.org/wiki/Webequie_Airport,
8468,1MN8,small_airport,Sky Harbor Residential Airpark,44.52579879760740,-93.32689666748050,1111,NA,US,US-MN,Webster,no,1MN8,,1MN8,,,
45930,2WS2,small_airport,Connor'S Lake Landing,45.913686,-92.293239,1000,NA,US,US-WI,Webster,no,2WS2,,2WS2,,,
11943,52XS,heliport,Clear Lake Regional Medical Center Heliport,29.541000366210900,-95.12899780273440,51,NA,US,US-TX,Webster,no,52XS,,52XS,,,
16046,9WN2,small_airport,Voyager Village Airstrip,45.96659851074220,-92.14600372314450,1020,NA,US,US-WI,Webster,no,9WN2,,9WN2,,,
18460,K1D7,small_airport,The Sigurd Anderson Airport,45.292598724365200,-97.51380157470700,1854,NA,US,US-SD,Webster,no,K1D7,,1D7,,,
21826,MA83,heliport,Hubbard Regional Hospital Heliport,42.0275993347168,-71.85030364990230,510,NA,US,US-MA,Webster,no,MA83,,MA83,,,
23403,NY21,heliport,Dewitt Heliport,43.20330047607420,-77.52359771728520,375,NA,US,US-NY,Webster,no,NY21,,NY21,,,
25974,WS81,small_airport,Alpha Hotel Airport,45.948001861572300,-92.1084976196289,1000,NA,US,US-WI,Webster,no,WS81,,WS81,,,
17772,IA95,heliport,Hcph Heliport,42.458900451660200,-93.82379913330080,1080,NA,US,US-IA,Webster City,no,IA95,,IA95,,,
19720,KEBS,small_airport,Webster City Municipal Airport,42.43659973,-93.86889648,1122,NA,US,US-IA,Webster City,no,KEBS,EBS,EBS,,,
31599,HKWE,small_airport,Webuye Airport,0.6169999837875370,34.78300094604490,4300,AF,KE,KE-900,Webuye,no,HKWE,,,,,6577
316467,WED,small_airport,Wedau Airport,-10.0954,150.0826,90,OC,PG,PG-MBA,Wedau,no,,WED,WDU,,,
322420,FK-0028,small_airport,Weddell Island Airport,-51.875659,-60.90601,,SA,FK,FK-U-A,Weddell Island,no,,,,,,
22764,NC21,small_airport,Aero Plantation Airport,34.991798400878900,-80.74839782714840,634,NA,US,US-NC,Weddington,no,NC21,,NC21,,,
24455,SC57,closed,Creech Aviation Facility Airport,33.8843,-80.494796,178,NA,US,US-SC,Wedgefield,no,,,,,,SC57
323178,4AL1,heliport,Tanner East Alabama Heliport,33.294637,-85.480305,970,NA,US,US-AL,Wedowee,no,4AL1,,4AL1,,,
31271,FVWD,small_airport,Wedza Airport,-18.617000579834000,31.58300018310550,4600,AF,ZW,ZW-ME,Wedza,no,FVWD,,,,,
310104,YXWW,heliport,Wee Waa Hospital Helipad,-30.225,149.4483,632,OC,AU,AU-NSW,Wee Waa,no,YXWW,,YXWW,,,
20690,KO46,small_airport,Weed Airport,41.47489929199220,-122.4530029296880,2938,NA,US,US-CA,Weed,no,KO46,,O46,,https://en.wikipedia.org/wiki/Weed_Airport,
19346,KB16,small_airport,Whitfords Airport,43.080299377441400,-76.53839874267580,400,NA,US,US-NY,Weedsport,no,KB16,,B16,,,
13438,6NJ5,heliport,Lincoln Tunnel Heliport,40.76449966430660,-74.0238037109375,66,NA,US,US-NJ,Weehawken,no,6NJ5,,6NJ5,,,
2168,EBWE,small_airport,Weelde Air Base,51.394798278808600,4.9601898193359400,105,EU,BE,BE-VAN,Weelde,no,EBWE,,,,,
22954,NE69,small_airport,Browns Airport,40.8675003052,-96.1100006104,1183,NA,US,US-NE,Weeping Water,no,NE69,EPG,NE69,,,
26472,VCCW,small_airport,Weerawila Airport,6.25448989868,81.23519897460000,50,AS,LK,LK-3,Weerawila,yes,VCCW,WRZ,,,https://en.wikipedia.org/wiki/Weerawila_Airport,Wirawila Airport
2514,EHBD,medium_airport,Budel Airfield Kempen,51.255299,5.60139,114,EU,NL,NL-NB,Weert,no,EHBD,,,http://www.kempenairport.nl/,https://en.wikipedia.org/wiki/Kempen_Airport,"Kempen Airport, Budel Aerodrome"
2246,EDLV,medium_airport,Weeze Airport,51.6024017334,6.14216995239,106,EU,DE,DE-NW,Weeze,yes,EDLV,NRN,,http://www.airport-weeze.de/de,https://en.wikipedia.org/wiki/Airport_Weeze,"LRC, ETUL, Niederrhein Airport, RAF Laarbruch, Düsseldorf Regional"
28753,EDQW,small_airport,Weiden in der Oberpfalz Airport,49.67890167236330,12.116399765014600,1329,EU,DE,DE-BY,Weiden in der Oberpfalz,no,EDQW,,,,,Weiden/Opf. Airport
19591,KD11,small_airport,Ojibwa Airpark,43.720001220703100,-85.00279998779300,950,NA,US,US-MI,Weidman,no,KD11,,D11,,,
32646,ZSWF,medium_airport,Weifang Airport,36.646702,119.119003,,AS,CN,CN-37,Weifang,yes,ZSWF,WEF,,,https://en.wikipedia.org/wiki/Weifang_Airport,
27226,ZSWH,medium_airport,Weihai Airport,37.18709945678710,122.22899627685500,145,AS,CN,CN-37,Weihai,yes,ZSWH,WEH,,,https://en.wikipedia.org/wiki/Weihai_Airport,"Dashuipo, Yancheng Air Base"
315580,DE-0240,small_airport,Weilerswist ULM,50.7191667,6.8497222,446,EU,DE,DE-NW,Weilerswist,no,,,,,,Müggenhausen
29083,EDOU,small_airport,Weimar-Umpferstedt Airport,50.9647216796875,11.400278091430700,984,EU,DE,DE-TH,Weimar,no,EDOU,,,,,Flugplatz Weimar-Umpferstedt
328403,TT00,small_airport,Tree Top Air Airport,29.646666,-96.729444,360,NA,US,US-TX,Weimar,no,TT00,,TT00,,,
12268,5AR7,small_airport,Keller Airfield,35.68669891357420,-90.7936019897461,249,NA,US,US-AR,Weiner,no,5AR7,,5AR7,,,
15015,8M2,small_airport,Sally Wofford Airport,35.590301513671900,-90.9136962890625,245,NA,US,US-AR,Weiner,no,8M2,,8M2,,,
28754,EDGZ,small_airport,Weinheim/Bergstraße Airport,49.567501068115200,8.610555648803710,318,EU,DE,DE-BW,Weinheim,no,EDGZ,,,,,Bergstrasse
26931,YBSG,small_airport,RAAF Scherger,-12.623900413513200,142.08700561523400,145,OC,AU,AU-QLD,Weipa,no,YBSG,,,,https://en.wikipedia.org/wiki/RAAF_Scherger,
26939,YBWP,medium_airport,Weipa Airport,-12.6786003113,141.925003052,63,OC,AU,AU-QLD,Weipa,yes,YBWP,WEI,,,https://en.wikipedia.org/wiki/Weipa_Airport,
45393,3ID2,small_airport,The Last Resort Airport,46.350675,-115.977,3155,NA,US,US-ID,Weippe,no,3ID2,,3ID2,,,
12157,57XS,small_airport,Hoopes Ranch Airport,30.6968994140625,-97.56009674072270,800,NA,US,US-TX,Weir,no,57XS,,57XS,,,
9383,2FD1,small_airport,Hobby Hill STOLport,28.975500106811500,-81.918701171875,95,NA,US,US-FL,Weirsdale,no,2FD1,,2FD1,,,
11196,47FL,small_airport,Flying Exotics Airport,28.96419906616210,-81.77899932861330,150,NA,US,US-FL,Weirsdale,no,47FL,,47FL,,,
15521,97FL,small_airport,Love Field,28.96190071105960,-81.8915023803711,80,NA,US,US-FL,Weirsdale,no,97FL,,97FL,,,
325805,40WV,heliport,Weirton Medical Center Heliport,40.393778,-80.527402,1203,NA,US,US-WV,Weirton,no,40WV,,40WV,,,
26025,WV42,seaplane_base,Weirton - Steubenville Seaplane Base,40.3978004456,-80.6220016479,644,NA,US,US-WV,Weirton,no,WV42,,WV42,,,
16020,9VG,small_airport,Campbell Field,37.458499908447300,-75.87879943847660,40,NA,US,US-VA,Weirwood,no,9VG,,9VG,,https://en.wikipedia.org/wiki/Campbell_Field_Airport,
28755,EDNW,small_airport,Weißenhorn Airport,48.28944396972660,10.140277862548800,1644,EU,DE,DE-BY,Weißenhorn,no,EDNW,,,,,Weißerhorn
21026,KS87,small_airport,Weiser Municipal Airport,44.20679855,-116.961998,2120,NA,US,US-ID,Weiser,no,KS87,,S87,,,
29457,LOGW,small_airport,Unterfladnitz Airport,47.170799255371100,15.665300369262700,1296,EU,AT,AT-6,Weiz,no,LOGW,,,,,Thalerhof
43186,PL-0063,closed,Wejherowo Airfield,54.59111,18.200001,272,EU,PL,PL-PM,Wejherowo,no,,,,,,
954,CFJ2,small_airport,Wekweètì Airport,64.190804,-114.077002,1208,NA,CA,CA-NT,Wekweètì,yes,CYWE,YFJ,CFJ7,,https://en.wikipedia.org/wiki/Wekwe%C3%A8t%C3%AC_Airport,"Wekweti, Snare Lake"
9390,2FD8,small_airport,Lib Field,29.521099090576200,-81.6323013305664,50,NA,US,US-FL,Welaka,no,2FD8,,2FD8,,,
10451,3FL0,small_airport,Mount Royal Airport,29.436100006103500,-81.65670013427730,60,NA,US,US-FL,Welaka,no,3FL0,,3FL0,,,
10727,3OL8,small_airport,Harrison Airport,36.877899169921900,-95.14910125732420,805,NA,US,US-OK,Welch,no,3OL8,,3OL8,,,
17663,I25,small_airport,Welch Municipal Airport,37.41680145263670,-81.52899932861330,2118,NA,US,US-WV,Welch,no,I25,,I25,,,
21850,MD05,small_airport,Finagin Airfield,38.50749969482420,-77.12159729003910,185,NA,US,US-MD,Welcome,no,MD05,,MD05,,,
14201,7LL4,small_airport,Bakers Strip,40.1172981262207,-88.75900268554690,715,NA,US,US-IL,Weldon,no,7LL4,,7LL4,,,
2857,FAWM,small_airport,Welkom Airport,-27.996824511100000,26.663333892800000,4421,AF,ZA,ZA-FS,Welkom,no,FAWM,,,,,
1331,CNQ3,small_airport,Niagara Central Dorothy Rungeling Airport,42.979198,-79.324699,585,NA,CA,CA-ON,Welland,no,CNQ3,,CNQ3,http://www.centralairport.ca/index.html,https://en.wikipedia.org/wiki/Welland/Niagara_Central_Airport,NQ3
1379,CPB3,heliport,Welland (County General Hospital) Heliport,42.977576456400000,-79.2497491837,585,NA,CA,CA-ON,Welland,no,CPB3,,CPB3,,,PB3
14106,7FL2,small_airport,Wellborn STOLport,30.245500564575200,-82.77850341796880,180,NA,US,US-FL,Wellborn,no,7FL2,,7FL2,,,
6612,01NE,small_airport,Detour Airport,40.84360122680660,-100.65299987793000,3000,NA,US,US-NE,Wellfleet,no,01NE,,01NE,,,
9104,26KS,heliport,St Lukes Hospital Heliport,37.27840042114260,-97.3936996459961,1236,NA,US,US-KS,Wellington,no,26KS,,26KS,,,
10215,36XS,small_airport,Mill Iron Ranch South Airport,34.8918056,-100.1203194,2097,NA,US,US-TX,Wellington,no,36XS,,36XS,,,
329488,43NV,small_airport,Topaz Ranch Airport,38.72871,-119.466067,5066,NA,US,US-NV,Wellington,no,43NV,,43NV,,,
11387,4CO2,small_airport,Owl Canyon Gliderport,40.8046989440918,-104.98500061035200,5545,NA,US,US-CO,Wellington,no,4CO2,,4CO2,,,
13060,67D,small_airport,Reader-Botsford Airport,41.162601470947300,-82.20269775390630,864,NA,US,US-OH,Wellington,no,67D,,67D,,,
13225,6CO1,small_airport,Burnham Field,40.78139877319340,-104.91699981689500,5615,NA,US,US-CO,Wellington,no,6CO1,,6CO1,,,
17249,FA59,heliport,Nitv Heliport,26.634000778198200,-80.22419738769530,18,NA,US,US-FL,Wellington,no,FA59,,FA59,,,
19737,KEGT,small_airport,Wellington Municipal Airport,37.32360076904300,-97.38829803466800,1277,NA,US,US-KS,Wellington,no,KEGT,,EGT,,,
19797,KF06,small_airport,Marian Airpark,34.844033,-100.192838,2008,NA,US,US-TX,Wellington,no,,,F06,,,
23330,NV20,closed,Topaz Ranch Heliport,38.761002,-119.533997,580,NA,US,US-NV,Wellington,no,,,,,,NV20
23370,NV72,small_airport,Sweetwater (USMC) Airport,38.509799957300000,-119.217002869,6837,NA,US,US-NV,Wellington,no,NV72,,NV72,,,
23377,NV97,small_airport,Desert Creek Airport,38.684200286865200,-119.3219985961910,5358,NA,US,US-NV,Wellington,no,NV97,,NV97,,,
44672,NZAL,heliport,Avalon Heliport,-41.18669891357420,174.94400024414100,93,OC,NZ,NZ-WGN,Wellington,no,NZAL,,,,,
44812,NZKH,heliport,Kenepuru Hospital Heliport,-41.14500045776370,174.8350067138670,89,OC,NZ,NZ-WGN,Wellington,no,NZKH,,,,,
44825,NZQW,heliport,Queens Wharf Heliport,-41.28580093383790,174.77999877929700,10,OC,NZ,NZ-WGN,Wellington,no,NZQW,,,,,
44845,NZWH,heliport,Wellington Hospital Heliport,-41.30830001831060,174.7790069580080,290,OC,NZ,NZ-WGN,Wellington,no,NZWH,,,,,
5063,NZWN,large_airport,Wellington International Airport,-41.3272018433,174.804992676,41,OC,NZ,NZ-WGN,Wellington,yes,NZWN,WLG,,http://www.wellingtonairport.co.nz/,https://en.wikipedia.org/wiki/Wellington_International_Airport,
311184,YXWT,heliport,Wellington-Rygate Park Heliport,-32.5487,148.9497,1005,OC,AU,AU-NSW,Wellington,no,YXWT,,YXWT,,,
12384,5IA7,small_airport,Murphy Field Private Airport,41.42169952392580,-91.83319854736330,803,NA,US,US-IA,Wellman,no,5IA7,,5IA7,,,
13134,68Y,small_airport,Wells Municipal Airport,43.733299255371100,-93.78359985351560,1119,NA,US,US-MN,Wells,no,68Y,,68Y,,,
20392,KLWL,small_airport,Wells Municipal Airport/Harriet Field,41.117099762,-114.92199707,5772,NA,US,US-NV,Wells,no,KLWL,LWL,LWL,http://www.cityofwellsnv.com/airport.shtml,https://en.wikipedia.org/wiki/Wells_Municipal_Airport_(Nevada),
45756,25PN,heliport,Nessmuk Heliport,41.723783,-77.377636,3801,NA,US,US-PA,Wellsboro,no,25PN,,25PN,,,
12842,61PA,small_airport,Hi Line Lodge Airport,41.69449996948240,-77.16500091552730,2202,NA,US,US-PA,Wellsboro,no,61PA,,61PA,,,
20607,KN38,small_airport,Wellsboro Johnston Airport,41.72790146,-77.39649963,1892,NA,US,US-PA,Wellsboro,no,KN38,,N38,,,
26029,WV46,seaplane_base,Wellsburg Seaplane Base,40.267799377441400,-80.61730194091800,644,NA,US,US-WV,Wellsburg,no,WV46,,WV46,,,
11049,43OK,small_airport,Biggs Skypatch Airport,35.66669845581060,-96.98359680175780,1000,NA,US,US-OK,Wellston,no,43OK,,43OK,,,
14655,84OI,heliport,Grant Lifeflight 2 Heliport,39.125099182128900,-82.53820037841800,716,NA,US,US-OH,Wellston,no,84OI,,84OI,,,
23823,OK96,small_airport,Ives Airport,35.75640106201170,-97.08480072021480,1035,NA,US,US-OK,Wellston,no,OK96,,OK96,,,
7032,09KS,small_airport,Coffman Airport,38.707000732421900,-95.13829803466800,970,NA,US,US-KS,Wellsville,no,09KS,,09KS,,,
9596,2N5,small_airport,Kampel Airport,40.04840087890630,-76.97799682617190,610,NA,US,US-PA,Wellsville,no,2N5,,2N5,,,
11489,4KS1,small_airport,Amar Farms Airport,38.685298919677700,-95.03299713134770,1020,NA,US,US-KS,Wellsville,no,4KS1,,4KS1,,,
12002,54KS,small_airport,Michael Airport,38.802799224853500,-95.11270141601560,1020,NA,US,US-KS,Wellsville,no,54KS,,54KS,,,
12882,62PA,small_airport,Shreveport North Airport,40.03620147705080,-76.99549865722660,550,NA,US,US-PA,Wellsville,no,62PA,,62PA,,,
15770,9KS1,small_airport,Hartland Airport,38.6594444,-95.0922222,993,NA,US,US-KS,Wellsville,no,9KS1,,9KS1,,,
19754,KELZ,small_airport,"Wellsville Municipal Arpt,Tarantine Field",42.10950089,-77.98999786,2124,NA,US,US-NY,Wellsville,no,KELZ,ELZ,ELZ,,https://en.wikipedia.org/wiki/Wellsville_Municipal_Airport,
24661,SN85,small_airport,Fox Fire Airport,38.73360061645510,-95.10220336914060,1058,NA,US,US-KS,Wellsville,no,SN85,,SN85,,,
324447,UT90,small_airport,CAVOK Ranch Airport,41.585369,-111.9037,5155,NA,US,US-UT,Wellsville,no,UT90,,UT90,,,
324852,US-0638,small_airport,Dusty Wings Field,32.786336,-113.9386,289,NA,US,US-AZ,Wellton,no,AZ06,,AZ06,,,"az06, wellton, dusty wings"
334753,US-1390,closed,DVR (Desert Valencia Ranch) Airport,32.71346,-113.897,,NA,US,US-AZ,Wellton,no,,,,,,"wellton, dvr, desert valencia ranch"
334754,US-1391,closed,Wellton Airport,32.65499,-114.09879,,NA,US,US-AZ,Wellton,no,,,,,,wellton
4429,LOLW,small_airport,Wels Airport,48.18330001831060,14.040900230407700,1043,EU,AT,AT-4,Wels,no,LOLW,,,,,
13524,6R1,small_airport,Welsh Airport,30.241899490356400,-92.82929992675780,18,NA,US,US-LA,Welsh,no,6R1,,6R1,,,
15006,8LA9,small_airport,Koll Airport,30.357099533081100,-92.74459838867190,40,NA,US,US-LA,Welsh,no,8LA9,,8LA9,,,
7293,LS18,small_airport,Ag Aviation Airport,30.223899841308600,-92.77860260009770,21,NA,US,US-LA,Welsh,no,LS18,,LS18,,,Formerly 0LS1
21704,LS72,small_airport,Aerolite Aero Park Ultralightport,30.202999114990200,-92.81210327148440,13,NA,US,US-LA,Welsh,no,LS72,,LS72,,,
2402,EGCW,small_airport,Welshpool Airport,52.62860107421880,-3.153330087661740,233,EU,GB,GB-WLS,Welshpool,no,EGCW,,,http://www.welshpoolairport.co.uk/,https://en.wikipedia.org/wiki/Welshpool_Airport,Mid-Wales
319078,GB-0334,small_airport,Breidden Airfield,52.702036,-3.092449,,EU,GB,GB-WLS,Welshpool,no,,,,,,
319529,WHL,small_airport,Welshpool Airport,-38.682382,146.445331,35,OC,AU,AU-VIC,Welshpool,no,,WHL,,,,
41268,ZA-0072,small_airport,Tanda Tula Airport,-24.533599853500000,31.2999992371,1555,AF,ZA,ZA-NP,Welverdiend,no,FATD,TDT,,,,
315134,DE-0183,small_airport,Welzheim Airfield,48.8763,9.6537,1700,EU,DE,DE-BW,Welzheim,no,,,,http://www.flg-welzheim.de/,,
2208,EDCY,small_airport,Spremberg-Welzow Airport,51.575558,14.136944,375,EU,DE,DE-BR,Welzow,no,EDCY,,,http://www.flugplatz-welzow.de,,"Welzow, Cottbus, Senftenberg, Beton"
29093,EDUY,seaplane_base,Welzow-Sedlitzer See Seaplane Base,51.557777,14.105,361,EU,DE,DE-BR,Welzow,no,EDUY,,,,,
31389,FZGH,small_airport,Wema Airport,-0.43299999833107000,21.649999618530300,1368,AF,CD,CD-EQ,Wema,no,FZGH,,,,,
31487,FZVN,small_airport,Wembo-Nyama Airport,-4.482999801635740,24.450000762939500,1801,AF,CD,CD-KE,Wembo-Nyama,no,FZVN,,,,,
1823,CYNC,medium_airport,Wemindji Airport,53.01060104370120,-78.83110046386720,66,NA,CA,CA-QC,Wemindji,yes,CYNC,YNC,,,https://en.wikipedia.org/wiki/Wemindji_Airport,
10979,41WA,heliport,Central Washington Hospital Heliport,47.406700134277300,-120.31999969482400,878,NA,US,US-WA,Wenatchee,no,41WA,,41WA,,,
19717,KEAT,medium_airport,Pangborn Memorial Airport,47.3988990784,-120.207000732,1249,NA,US,US-WA,Wenatchee,no,KEAT,EAT,EAT,http://www.pangbornairport.com/,https://en.wikipedia.org/wiki/Pangborn_Memorial_Airport,
25812,WN17,small_airport,Hoverhawk Ranch Airport,47.33980178833010,-120.31600189209000,2450,NA,US,US-WA,Wenatchee,no,WN17,,WN17,,,
325759,PH-0027,heliport,Wenceslao Heliport,16.455614,120.332915,,AS,PH,PH-LUN,Wenceslao,no,,,,,,Wenceslao
8508,1MY1,small_airport,Carlson Agricultural Airport,45.98529815673830,-96.19439697265630,1033,NA,US,US-MN,Wendell,no,1MY1,,1MY1,,,
10056,33MN,small_airport,Swift Private Airport,46.09000015258790,-96.09700012207030,1100,NA,US,US-MN,Wendell,no,33MN,,33MN,,,
12996,65MN,small_airport,Ricks Field,45.9640998840332,-96.1498031616211,1100,NA,US,US-MN,Wendell,no,65MN,,65MN,,,
15355,92MN,small_airport,Brutlag Farms Airport,46.014400482177700,-96.10169982910160,1127,NA,US,US-MN,Wendell,no,92MN,,92MN,,,
12766,60AZ,small_airport,Wood's Airstrip,33.83810043334960,-113.4540023803710,1962,NA,US,US-AZ,Wenden,no,60AZ,,60AZ,,,
16389,AZ01,small_airport,Outback Ranch Airstrip,33.847732,-113.57106,1980,NA,US,US-AZ,Wenden,no,AZ01,,AZ01,,,
19760,KENV,medium_airport,Wendover Airport,40.7187004089,-114.03099823,4237,NA,US,US-UT,Wendover,no,KENV,ENV,ENV,,https://en.wikipedia.org/wiki/Wendover_Airport,Wendover AFB
5499,PTKK,medium_airport,Chuuk International Airport,7.461870193481450,151.84300231933600,11,OC,FM,FM-TRK,Weno Island,yes,PTKK,TKK,TKK,,https://en.wikipedia.org/wiki/Chuuk_International_Airport,
10531,3IS7,small_airport,Foote Airport,41.086700439453100,-89.09590148925780,650,NA,US,US-IL,Wenona,no,3IS7,,3IS7,,,
318119,ZPWS,small_airport,Wenshan Puzhehei Airport,23.5583,104.3255,5217,AS,CN,CN-53,Wenshan,yes,ZPWS,WNH,,,https://en.wikipedia.org/wiki/Wenshan_Puzhehei_Airport,
45529,NH96,small_airport,Wentworth Aerodrome Airport,43.873444,-71.904722,610,NA,US,US-NH,Wentworth,no,NH96,,NH96,,,
22301,MO97,heliport,SSM Health St. Joseph Hospital-Wentzville Heliport,38.822722,-90.8814833,620,NA,US,US-MO,Wentzville,no,MO97,,MO97,,,Doctors Hospital-Wentzville
22536,MU42,small_airport,Strutman Field,38.75279998779300,-90.78710174560550,620,NA,US,US-MO,Wentzville,no,MU42,,MU42,,,
311779,DE-0132,small_airport,Wenzendorf Airfield,53.3374,9.7797,229,EU,DE,DE-NI,Wenzendorf,no,,,,,http://de.wikipedia.org/wiki/Segelfluggel%C3%A4nde_Wenzendorf,
32672,ZSWZ,large_airport,Wenzhou Longwan International Airport,27.912201,120.851997,,AS,CN,CN-33,Wenzhou,yes,ZSWZ,WNZ,,,https://en.wikipedia.org/wiki/Wenzhou_Longwan_International_Airport,"温州永强机场, Wenzhou Yongqiang Airport"
322358,WEON,small_airport,Weona,35.540391,-90.596498,,NA,US,US-AR,Weona,no,WEON,,,,,
31061,FAWP,small_airport,Wepener Airport,-29.742399215698200,27.022600173950200,4755,AF,ZA,ZA-FS,Wepener,no,FAWP,,,,,
28756,EDKW,small_airport,Werdohl-Küntrop Airport,51.29722213745120,7.818333148956300,1037,EU,DE,DE-NW,Werdohl,no,EDKW,,,,,
40050,CA-0404,closed,Werenko Airport,48.799886,-93.081944,1284,NA,CA,CA-ON,Werenko,no,,,KC4,,,
12919,63PA,small_airport,Boyer Airport,40.322173,-76.100664,510,NA,US,US-PA,Wernersville,no,28PA,,28PA,,,63PA
2202,EDBW,small_airport,Werneuchen Airfield,52.631668,13.766944,262,EU,DE,DE-BR,Werneuchen,no,EDBW,,,,,
320828,DE-0369,small_airport,Flugplatz Wertheim,49.725862,9.507246,1000,EU,DE,DE-BW,Wertheim,no,,,,http://www.Flugplatz-Wertheim.de,,
28757,EDLX,small_airport,Wesel-Römerwardt Airport,51.662776947021500,6.595832824707030,72,EU,DE,DE-NW,Wesel,no,EDLX,,,,,
45826,67XS,heliport,Knapp Medical Center Heliport,26.152597,-97.980001,78,NA,US,US-TX,Weslaco,no,67XS,,67XS,,,
21161,KT65,small_airport,Mid Valley Airport,26.177601,-97.973098,70,NA,US,US-TX,Weslaco,no,KTXW,,TXW,http://www.weslacotx.gov/departments/mid-valley-airport,https://en.wikipedia.org/wiki/Mid_Valley_Airport,T65
16317,AR27,small_airport,Lollars Creek Farm Airport,35.93899917602540,-93.845703125,1430,NA,US,US-AR,Wesley,no,AR27,,AR27,,,
9146,27FL,heliport,Adventhealth Wesley Chapel Heliport,28.19471,-82.350453,60,NA,US,US-FL,Wesley Chapel,no,27FL,,27FL,,,Wesley Chapel Medical Center
311181,DE-0120,small_airport,Steinberg at Wessein Airfield,52.0838,10.018,642,EU,DE,DE-NI,Wessein,no,,,,http://www.sfg-salzdetfurth.de/unser-flugplatz/,,
30558,FAWS,small_airport,Wesselbronn Af Airport,-27.84670066833500,26.35059928894040,4301,AF,ZA,ZA-FS,Wesselsbron,no,FAWS,,,,,
18861,K4X4,small_airport,Wessington Springs Airport,44.06100082397460,-98.53089904785160,1546,NA,US,US-SD,Wessington Springs,no,K4X4,,4X4,,,
10821,3TS2,heliport,West Hospital Authority Heliport,31.816400528,-97.09279632570000,650,NA,US,US-TX,West,no,3TS2,,3TS2,,,
10939,40TS,closed,Square K Airport,31.7724,-97.132201,590,NA,US,US-TX,West,no,,,,,,40TS
11143,45TX,small_airport,West Airpark,31.752399444580100,-97.09829711914060,563,NA,US,US-TX,West,no,45TX,,45TX,,,
25529,VT33,small_airport,Yankee Kingdom Airport,44.10559844970700,-73.37789916992190,200,NA,US,US-VT,West Addison,no,VT33,,VT33,,,
10703,3OH1,small_airport,Morningstar North Airport,39.69729995727540,-84.5427017211914,982,NA,US,US-OH,West Alexandria,no,3OH1,,3OH1,,,
15496,96MO,heliport,Riverlands Area Heliport,38.86309814453130,-90.15709686279300,434,NA,US,US-MO,West Alton,no,96MO,,96MO,,,
21988,ME65,heliport,Miara Heliport,43.85850143432620,-69.88420104980470,10,NA,US,US-ME,West Bath,no,ME65,,ME65,,,
